Bane Id;Bane;Banestrekning Id;Banestrekning;Status;Prioritet;Fra Km;Til Km;Delstrekning Id;Delstrekning;LOKSTATUS;LOKFRAKM;LOKTILKM;Stasjonsmidt;STASJON;Stasjon kortnavn;Banesjef;Område;BANEFRAKM;BANETILKM
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-16120;Vikersund stasjon;I DRIFT;95.4;96.54;95.91;SANN;vks;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-00005;Vikersund - Tyristrand;I DRIFT;96.54;110.137;;USANN;;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-16150;Tyristrand stasjon;I DRIFT;110.137;111.443;110.68;SANN;tyr;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1610;(Hokksund) - (Hønefoss);I DRIFT;3;71.397;123.515;1610-00006;Tyristrand - Hønefoss;I DRIFT;111.443;123.515;;USANN;;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1630;(Hønefoss) - Bergmoen snupl.;IKKE REG;5;125.303;140.5;1630-00001;Hønefoss - Hen;IKKE REG;125.303;130.3;;USANN;;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1630;(Hønefoss) - Bergmoen snupl.;IKKE REG;5;125.303;140.5;1630-16230;Hen stasjon;IKKE REG;130.3;131.499;130.92;SANN;hen;Bergensbanen Øst;Område Vest;71.397;140.5
B12;Randsfjordbanen;1630;(Hønefoss) - Bergmoen snupl.;IKKE REG;5;125.303;140.5;1630-00002;Hen - Bergmoen snupl.;IKKE REG;131.499;140.5;;USANN;;Bergensbanen Øst;Område Vest;71.397;140.5
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-00001;Dombås - Lesja;I DRIFT;343.738;360.255;;USANN;;Dovre- og Raumabanen;Område Midt;343.738;458.3
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-08010;Lesja stasjon;I DRIFT;360.255;361.155;360.68;SANN;les;Dovre- og Raumabanen;Område Midt;343.738;458.3
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-00002;Lesja - Bjorli;I DRIFT;361.155;399.174;;USANN;;Dovre- og Raumabanen;Område Midt;343.738;458.3
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-08050;Bjorli stasjon;I DRIFT;399.174;400.27;399.84;SANN;bjo;Dovre- og Raumabanen;Område Midt;343.738;458.3
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-00003;Bjorli - Verma;I DRIFT;400.27;417.675;;USANN;;Dovre- og Raumabanen;Område Midt;343.738;458.3
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-08060;Verma stasjon;I DRIFT;417.675;418.564;418.09;SANN;ver;Dovre- og Raumabanen;Område Midt;343.738;458.3
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-00004;Verma - Marstein;I DRIFT;418.564;438.738;;USANN;;Dovre- og Raumabanen;Område Midt;343.738;458.3
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-08075;Marstein stasjon;I DRIFT;438.738;439.545;439.16;SANN;mar;Dovre- og Raumabanen;Område Midt;343.738;458.3
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-00005;Marstein - Åndalsnes;I DRIFT;439.545;455.171;;USANN;;Dovre- og Raumabanen;Område Midt;343.738;458.3
B14;Raumabanen;800;(Dombås) - Åndalsnes;I DRIFT;4;343.738;458.3;0800-08100;Åndalsnes stasjon;I DRIFT;455.171;458.3;457.28;SANN;ånd;Dovre- og Raumabanen;Område Midt;343.738;458.3
B11;Roa-Hønefossbanen;670;(Roa) - Hønefoss;I DRIFT;4;58.428;90.623;0670-00001;Roa - Grindvoll;I DRIFT;58.428;65.16;;USANN;;Bergensbanen Øst;Område Vest;58.428;90.623
B11;Roa-Hønefossbanen;670;(Roa) - Hønefoss;I DRIFT;4;58.428;90.623;0670-06270;Grindvoll stasjon;I DRIFT;65.16;66.345;65.85;SANN;gvl;Bergensbanen Øst;Område Vest;58.428;90.623
B11;Roa-Hønefossbanen;670;(Roa) - Hønefoss;I DRIFT;4;58.428;90.623;0670-00002;Grindvoll - Jevnaker;I DRIFT;66.345;75.461;;USANN;;Bergensbanen Øst;Område Vest;58.428;90.623
B11;Roa-Hønefossbanen;670;(Roa) - Hønefoss;I DRIFT;4;58.428;90.623;0670-06280;Jevnaker stasjon;I DRIFT;75.461;77.074;76.52;SANN;jev;Bergensbanen Øst;Område Vest;58.428;90.623
B11;Roa-Hønefossbanen;670;(Roa) - Hønefoss;I DRIFT;4;58.428;90.623;0670-00003;Jevnaker - Hval;I DRIFT;77.074;84.865;;USANN;;Bergensbanen Øst;Område Vest;58.428;90.623
B11;Roa-Hønefossbanen;670;(Roa) - Hønefoss;I DRIFT;4;58.428;90.623;0670-06310;Hval stasjon;I DRIFT;84.865;85.85;85.42;SANN;hv;Bergensbanen Øst;Område Vest;58.428;90.623
B11;Roa-Hønefossbanen;670;(Roa) - Hønefoss;I DRIFT;4;58.428;90.623;0670-00004;Hval - Hønefoss;I DRIFT;85.85;89.27;;USANN;;Bergensbanen Øst;Område Vest;58.428;90.623
B11;Roa-Hønefossbanen;670;(Roa) - Hønefoss;I DRIFT;4;58.428;90.623;0670-16170;Hønefoss stasjon;I DRIFT;88.835;90.623;89.57;SANN;hfs;Bergensbanen Øst;Område Vest;58.428;90.623
B04;Rørosbanen;900;(Hamar) - Elverum;I DRIFT;3;127.534;159.766;0900-00001;Hamar - Løten;I DRIFT;127.534;143.364;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;900;(Hamar) - Elverum;I DRIFT;3;127.534;159.766;0900-09070;Løten stasjon;I DRIFT;143.364;144.6;143.78;SANN;løt;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;900;(Hamar) - Elverum;I DRIFT;3;127.534;159.766;0900-00002;Løten - Elverum;I DRIFT;144.6;157.676;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;900;(Hamar) - Elverum;I DRIFT;3;127.534;159.766;0900-09090;Elverum stasjon;I DRIFT;153.76;159.766;158.38;SANN;elv;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;910;(Elverum) - Koppang;I DRIFT;3;159.766;248.033;0910-00001;Elverum - Rudstad;I DRIFT;159.766;175.5;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;910;(Elverum) - Koppang;I DRIFT;3;159.766;248.033;0910-09120;Rudstad stasjon;I DRIFT;175.5;176.95;175.9;SANN;rad;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;910;(Elverum) - Koppang;I DRIFT;3;159.766;248.033;0910-00002;Rudstad - Rena;I DRIFT;176.95;189.585;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;910;(Elverum) - Koppang;I DRIFT;3;159.766;248.033;0910-09140;Rena stasjon;I DRIFT;189.585;190.863;190.38;SANN;ren;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;910;(Elverum) - Koppang;I DRIFT;3;159.766;248.033;0910-00003;Rena - Opphus;I DRIFT;190.863;213.05;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;910;(Elverum) - Koppang;I DRIFT;3;159.766;248.033;0910-09160;Opphus stasjon;I DRIFT;213.05;214.305;213.85;SANN;oph;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;910;(Elverum) - Koppang;I DRIFT;3;159.766;248.033;0910-00004;Opphus - Koppang;I DRIFT;214.305;246.216;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;910;(Elverum) - Koppang;I DRIFT;3;159.766;248.033;0910-09200;Koppang stasjon;I DRIFT;246.216;248.033;246.81;SANN;kop;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;920;(Koppang) - Tynset;I DRIFT;4;248.033;347.88;0920-00001;Koppang - Atna;I DRIFT;248.033;271.313;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;920;(Koppang) - Tynset;I DRIFT;4;248.033;347.88;0920-09220;Atna stasjon;I DRIFT;271.313;272.785;271.78;SANN;atn;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;920;(Koppang) - Tynset;I DRIFT;4;248.033;347.88;0920-00002;Atna - Hanestad;I DRIFT;272.785;284.28;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;920;(Koppang) - Tynset;I DRIFT;4;248.033;347.88;0920-09230;Hanestad stasjon;I DRIFT;284.28;285.45;285;SANN;han;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;920;(Koppang) - Tynset;I DRIFT;4;248.033;347.88;0920-00003;Hanestad - Alvdal;I DRIFT;285.45;323.362;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;920;(Koppang) - Tynset;I DRIFT;4;248.033;347.88;0920-09260;Alvdal stasjon;I DRIFT;323.362;324.84;324.23;SANN;alv;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;920;(Koppang) - Tynset;I DRIFT;4;248.033;347.88;0920-00004;Alvdal - Tynset;I DRIFT;324.84;346.38;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;920;(Koppang) - Tynset;I DRIFT;4;248.033;347.88;0920-09280;Tynset stasjon;I DRIFT;346.38;347.88;347.21;SANN;tyn;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1000;(Tynset) - Røros;I DRIFT;4;347.88;400.25;1000-00001;Tynset - Tolga;I DRIFT;347.88;366.916;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1000;(Tynset) - Røros;I DRIFT;4;347.88;400.25;1000-10020;Tolga stasjon;I DRIFT;366.916;369.4;368.15;SANN;tol;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1000;(Tynset) - Røros;I DRIFT;4;347.88;400.25;1000-00002;Tolga - Os;I DRIFT;369.4;384.192;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1000;(Tynset) - Røros;I DRIFT;4;347.88;400.25;1000-10040;Os stasjon;I DRIFT;384.192;385.815;384.87;SANN;os;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1000;(Tynset) - Røros;I DRIFT;4;347.88;400.25;1000-00003;Os - Røros;I DRIFT;385.815;398.273;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1000;(Tynset) - Røros;I DRIFT;4;347.88;400.25;1000-10060;Røros stasjon;I DRIFT;398.273;400.25;399.05;SANN;ros;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1010;(Røros) - Haltdalen;I DRIFT;4;400.25;454.3;1010-00001;Røros - Glåmos;I DRIFT;400.25;412.07;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1010;(Røros) - Haltdalen;I DRIFT;4;400.25;454.3;1010-10080;Glåmos stasjon;I DRIFT;412.07;412.913;412.54;SANN;gos;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1010;(Røros) - Haltdalen;I DRIFT;4;400.25;454.3;1010-00002;Glåmos - Haltdalen;I DRIFT;412.913;453.237;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1010;(Røros) - Haltdalen;I DRIFT;4;400.25;454.3;1010-10140;Haltdalen stasjon;I DRIFT;453.237;454.3;453.85;SANN;hdn;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1011;(Haltdalen) - (Støren);I DRIFT;4;454.3;509.604;1011-00001;Haltdalen - Singsås;I DRIFT;454.3;479.13;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1011;(Haltdalen) - (Støren);I DRIFT;4;454.3;509.604;1011-10170;Singsås stasjon;I DRIFT;479.13;480.314;479.92;SANN;sin;Røros- og Solørbanen;Område Midt;127.534;509.604
B04;Rørosbanen;1011;(Haltdalen) - (Støren);I DRIFT;4;454.3;509.604;1011-00002;Singsås - Støren;I DRIFT;480.314;509.604;;USANN;;Røros- og Solørbanen;Område Midt;127.534;509.604
B35;Sidesporet Nelaug-Simonstad;2161;(Nelaug) - Simonstad;IKKE REG;5;281.41;289.92;2161-00001;Nelaug - Simonstad (delstr.);IKKE REG;281.41;289.92;;USANN;;Sørlandsbanen Midt;Område Sør;281.41;289.92
B15;Solørbanen;400;(Kongsvinger) - (Elverum);I DRIFT;4;101.963;189.98;0400-00001;Kongsvinger - Kirkenær;I DRIFT;101.963;132.581;;USANN;;Røros- og Solørbanen;Område Midt;101.963;189.98
B15;Solørbanen;400;(Kongsvinger) - (Elverum);I DRIFT;4;101.963;189.98;0400-04050;Kirkenær stasjon;I DRIFT;132.581;133.592;133.14;SANN;kir;Røros- og Solørbanen;Område Midt;101.963;189.98
B15;Solørbanen;400;(Kongsvinger) - (Elverum);I DRIFT;4;101.963;189.98;0400-00002;Kirkenær- Flisa;I DRIFT;133.592;149.283;;USANN;;Røros- og Solørbanen;Område Midt;101.963;189.98
B15;Solørbanen;400;(Kongsvinger) - (Elverum);I DRIFT;4;101.963;189.98;0400-04080;Flisa stasjon;I DRIFT;149.283;150.874;150.15;SANN;fli;Røros- og Solørbanen;Område Midt;101.963;189.98
B15;Solørbanen;400;(Kongsvinger) - (Elverum);I DRIFT;4;101.963;189.98;0400-00003;Flisa - Braskereidfoss;I DRIFT;150.874;169.876;;USANN;;Røros- og Solørbanen;Område Midt;101.963;189.98
B15;Solørbanen;400;(Kongsvinger) - (Elverum);I DRIFT;4;101.963;189.98;0400-04110;Braskereidfoss stasjon;I DRIFT;169.876;170.695;170.26;SANN;bfs;Røros- og Solørbanen;Område Midt;101.963;189.98
B15;Solørbanen;400;(Kongsvinger) - (Elverum);I DRIFT;4;101.963;189.98;0400-00004;Braskereidfoss - Elverum;I DRIFT;170.695;189.98;;USANN;;Røros- og Solørbanen;Område Midt;101.963;189.98
B24;Spikkestadbanen;1460;(Asker) - Spikkestad;I DRIFT;3;25.357;37.7111;1460-00001;Asker - Heggedal;I DRIFT;25.357;28.8899;;USANN;;Oslo;Område Oslokorridoren;25.357;37.7111
B24;Spikkestadbanen;1460;(Asker) - Spikkestad;I DRIFT;3;25.357;37.7111;1460-14320;Heggedal stasjon;I DRIFT;28.8899;29.7999;29.34;SANN;heg;Oslo;Område Oslokorridoren;25.357;37.7111
B24;Spikkestadbanen;1460;(Asker) - Spikkestad;I DRIFT;3;25.357;37.7111;1460-00002;Heggedal - Spikkestad;I DRIFT;29.7999;37.2999;;USANN;;Oslo;Område Oslokorridoren;25.357;37.7111
B24;Spikkestadbanen;1460;(Asker) - Spikkestad;I DRIFT;3;25.357;37.7111;1460-14360;Spikkestad stasjon;I DRIFT;37.2999;37.7111;37.51;SANN;spi;Oslo;Område Oslokorridoren;25.357;37.7111
B31;Stavne-Leangenbanen;1130;(Stavne) - (Leangen);I DRIFT;5;548.927;554.57;1130-00001;Stavne - Leangen (delstr.);I DRIFT;548.927;554.57;;USANN;;Trønderbanen;Område Midt;548.927;554.57
B08;Sørlandsbanen;1600;(Gulskogen) - Hokksund;I DRIFT;2;56.163;71.397;1600-00002;Gulskogen - Daler;I DRIFT;56.163;58.877;;USANN;;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1600;(Gulskogen) - Hokksund;I DRIFT;2;56.163;71.397;1600-16010;Daler stasjon;I DRIFT;58.877;60.752;59.89;SANN;dlr;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1600;(Gulskogen) - Hokksund;I DRIFT;2;56.163;71.397;1600-00003;Daler - Mjøndalen;I DRIFT;60.752;63.32;;USANN;;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1600;(Gulskogen) - Hokksund;I DRIFT;2;56.163;71.397;1600-16020;Mjøndalen stasjon;I DRIFT;63.32;64.816;64.03;SANN;mjd;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1600;(Gulskogen) - Hokksund;I DRIFT;2;56.163;71.397;1600-00004;Mjøndalen - Steinberg;I DRIFT;64.816;66.194;;USANN;;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1600;(Gulskogen) - Hokksund;I DRIFT;2;56.163;71.397;1600-16040;Steinberg stasjon;I DRIFT;66.194;67.668;67;SANN;sbg;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1600;(Gulskogen) - Hokksund;I DRIFT;2;56.163;71.397;1600-00005;Steinberg - Hokksund;I DRIFT;67.668;69.79;;USANN;;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1600;(Gulskogen) - Hokksund;I DRIFT;2;56.163;71.397;1600-16050;Hokksund stasjon;I DRIFT;69.79;71.397;70.22;SANN;hok;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1650;(Hokksund) - (Kongsberg);I DRIFT;2;71.375;98.08;1650-00001;Hokksund - Vestfossen;I DRIFT;71.375;74.89;;USANN;;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1650;(Hokksund) - (Kongsberg);I DRIFT;2;71.375;98.08;1650-16272;Vestfossen stasjon;I DRIFT;74.89;76.542;75.79;SANN;vfs;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1650;(Hokksund) - (Kongsberg);I DRIFT;2;71.375;98.08;1650-00002;Vestfossen - Darbu;I DRIFT;76.542;80.975;;USANN;;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1650;(Hokksund) - (Kongsberg);I DRIFT;2;71.375;98.08;1650-16280;Darbu stasjon;I DRIFT;80.975;82.335;81.61;SANN;dar;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1650;(Hokksund) - (Kongsberg);I DRIFT;2;71.375;98.08;1650-00003;Darbu - Krekling;I DRIFT;82.335;85.388;;USANN;;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1650;(Hokksund) - (Kongsberg);I DRIFT;2;71.375;98.08;1650-16290;Krekling stasjon;I DRIFT;85.388;86.669;85.76;SANN;kre;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1650;(Hokksund) - (Kongsberg);I DRIFT;2;71.375;98.08;1650-00004;Krekling - Skollenborg;I DRIFT;86.669;92.086;;USANN;;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1650;(Hokksund) - (Kongsberg);I DRIFT;2;71.375;98.08;1650-16300;Skollenborg stasjon;I DRIFT;92.086;93.438;92.59;SANN;skl;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1650;(Hokksund) - (Kongsberg);I DRIFT;2;71.375;98.08;1650-00005;Skollenborg - Kongsberg;I DRIFT;93.438;98.08;;USANN;;Vestfoldbanen;Område Oslokorridoren;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-16310;Kongsberg stasjon;I DRIFT;98.08;100.541;99.37;SANN;kbg;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-00001;Kongsberg - Saggrenda;I DRIFT;99.994;105.64;;USANN;;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-16330;Saggrenda stasjon;I DRIFT;105.64;107.386;106.67;SANN;sag;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-00002;Saggrenda - Meheia;I DRIFT;107.386;112.304;;USANN;;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-16340;Meheia stasjon;I DRIFT;112.304;113.609;113.22;SANN;meh;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-00003;Meheia - Øysteinstul;I DRIFT;113.609;124.324;;USANN;;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-16350;Øysteinstul stasjon;I DRIFT;124.324;125.412;125.01;SANN;øys;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-00004;Øysteinstul - Hjuksebø;I DRIFT;125.412;135.722;;USANN;;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-18080;Hjuksebø stasjon;I DRIFT;135.722;137.017;136.24;SANN;hbø;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-00005;Hjuksebø - Nordagutu;I DRIFT;137.017;144.894;;USANN;;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;1660;Kongsberg - Nordagutu;I DRIFT;3;98.08;146.582;1660-18100;Nordagutu stasjon;I DRIFT;144.894;146.582;145.95;SANN;ngu;Sørlandsbanen Øst;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00001;Nordagutu - Gvarv;I DRIFT;146.518;155.973;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-20010;Gvarv stasjon;I DRIFT;155.973;157.234;156.49;SANN;gv;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00002;Gvarv - Bø;I DRIFT;157.234;162.732;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-20020;Bø stasjon;I DRIFT;162.732;164.312;163.44;SANN;bø;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00003;Bø - Lunde;I DRIFT;164.312;176.565;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-20050;Lunde stasjon;I DRIFT;176.565;178.367;177.48;SANN;lun;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00004;Lunde - Nakksjø;I DRIFT;178.367;192.448;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-21010;Nakksjø stasjon;I DRIFT;192.448;194.051;193.02;SANN;nak;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00005;Nakksjø - Drangedal;I DRIFT;194.051;204.33;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-21030;Drangedal stasjon;I DRIFT;204.33;205.935;204.96;SANN;drd;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00006;Drangedal - Neslandsvatn;I DRIFT;205.935;219.953;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-21050;Neslandsvatn stasjon;I DRIFT;219.953;221.653;220.76;SANN;nvt;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00007;Neslandsvatn - Lyser;I DRIFT;221.653;227.039;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-21060;Lyser stasjon;I DRIFT;227.039;230.048;228.4;SANN;lsr;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00008;Lyser - Gjerstad;I DRIFT;230.048;235.8;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-21070;Gjerstad stasjon;I DRIFT;235.8;237.734;237.05;SANN;gje;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00009;Gjerstad - Skorstøl;I DRIFT;237.734;247.848;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-21082;Skorstøl stasjon;I DRIFT;247.848;249.73;248.9;SANN;sst;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00010;Skorstøl - Vegårshei;I DRIFT;249.73;260.968;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-21100;Vegårshei stasjon;I DRIFT;260.968;262.443;261.51;SANN;vgh;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00011;Vegårshei - Selåsvatn;I DRIFT;262.443;271.698;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-21120;Selåsvatn stasjon;I DRIFT;271.698;273.38;272.63;SANN;såv;Sørlandsbanen Midt;Område Sør;56.163;598.767
B08;Sørlandsbanen;2000;(Nordagutu) - Nelaug;I DRIFT;3;146.518;282.003;2000-00012;Selåsvatn - Nelaug;I DRIFT;273.38;280.695;;USANN;;Sørlandsbanen Midt;Område Sør;56.163;598.767
