BANE;FRA;TIL;HASTIGHET;BESKRIVELSE;start_dato;START ÅR;START MÅNED;START DAG;slutt_dato;SLUTT ÅR;DAGER;LENGDE;KATEGORI
Sørlandsbanen;453,163;453,298;40;Fjerning av sporveksel;2005-08-15;2005;;;2005-08-28;2005;14;0,2;ARBEID
Sørlandsbanen;129,06;129,12;50;Sleng i skinnegangen;2005-08-15;2005;;;2005-08-21;2005;7;0,2;SLENG
Sørlandsbanen;249,034;249,161;40;Sville/masse-bytte;2005-08-15;2005;;;2005-08-28;2005;14;0,2;ARBEID
Østfoldbanen østre linje;0,2;6;40;Ballastrensing;2005-08-15;2005;;;2005-08-21;2005;7;5,8;ARBEID
Hovedbanen;58,8;59,15;40;Dreneringsarbeider;2005-08-15;2005;;;2005-10-09;2005;56;0,35;ARBEID
Hovedbanen;45,05;45,22;40;Sporvekselbytte;2005-08-15;2005;;;2006-05-07;2006;266;0,2;ARBEID
Ofotbanen;11,54;11,63;30;Defekt rasgjerde;2005-08-15;2005;;;2005-08-21;2005;7;0,2;RAS
Ofotbanen;40,714;41,05;20;Vekselbytte;2005-08-15;2005;;;2005-08-28;2005;14;0,336;ARBEID
Dovrebanen;129,4;129,45;40;Svillebytte;2005-08-22;2005;;;2005-09-04;2005;14;0,2;ARBEID
Kongsvingerbanen;32,9;34,25;40;Arbeider nær spor;2005-08-22;2005;;;2006-01-01;2006;133;1,35;ARBEID
Rørosbanen;178,95;178,96;40;Bruarbeider;2005-08-22;2005;;;2005-08-28;2005;7;0,2;ARBEID
Nordlandsbanen;290,7;290,75;40;Vindskjevhet i spor;2005-08-22;2005;;;2005-10-23;2005;63;0,2;VINDSKJEVHET/PILHØYDE/SPORGEO
Nordlandsbanen;170,41;170,44;40;Svillebytte;2005-08-22;2005;;;2005-10-23;2005;63;0,2;ARBEID
Nordlandsbanen;394,73;395,36;40;Dårlige sviller;2005-08-22;2005;;;2005-09-11;2005;21;0,63;SVILLE
Østfoldbanen østre linje;6;12,7;40;Ballastrensing;2005-08-22;2005;;;2005-09-11;2005;21;6,7;ARBEID
Roa-Hønefossbanen;76,7;76,8;40;Sporvekselbytte;2005-08-22;2005;;;2005-09-11;2005;21;0,2;ARBEID
Østfoldbanen vestre linje;2,52;2,54;40;Arbeider i nabospor;2005-08-29;2005;;;2005-09-04;2005;7;0,2;ARBEID
Rørosbanen;178,87;178,97;40;Bruarbeider;2005-08-29;2005;;;2005-10-16;2005;49;0,2;ARBEID
Nordlandsbanen;144,28;144,32;60;Svillebytte;2005-08-29;2005;;;2005-10-23;2005;56;0,2;ARBEID
Gjøvikbanen;76,57;76,86;40;Ujustert spor;2005-08-29;2005;;;2005-11-20;2005;84;0,29;UJUSTERT SPOR
Bergensbanen;213,91;214,01;40;Ballastbytte;2005-08-29;2005;;;2005-09-25;2005;28;0,2;ARBEID
Bergensbanen;440,206;440,26;40;Masseskifting;2005-08-29;2005;;;2005-11-06;2005;70;0,2;ARBEID
Sørlandsbanen;220,481;220,616;40;Sville/masse-bytte;2005-08-29;2005;;;2005-09-18;2005;21;0,2;ARBEID
Sørlandsbanen;361,357;361,707;40;Skinnebytte;2005-08-29;2005;;;2005-09-04;2005;7;0,35;ARBEID
Hovedbanen;2,52;2,54;40;Arbeider i nabospor;2005-08-29;2005;;;2005-09-04;2005;7;0,2;ARBEID
Drammenbanen;8,68;9,42;40;Sporarbeider;2005-08-29;2005;;;2005-09-11;2005;14;0,74;ARBEID
Østfoldbanen vestre linje;158;158,2;40;Svillebytte;2005-09-05;2005;;;2005-09-11;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;120,77;120,81;40;Kabelarbeid;2005-09-05;2005;;;2005-09-11;2005;7;0,2;ARBEID
Dovrebanen;129,16;129,2;40;Riving av sporveksel;2005-09-05;2005;;;2005-09-18;2005;14;0,2;SPORVEKSEL
Dovrebanen;165,6;166,02;40;Svillebytte;2005-09-05;2005;;;2005-10-02;2005;28;0,42;ARBEID
Kongsvingerbanen;44,5;43,6;40;Ustabilt spor;2005-09-05;2005;;;2005-09-18;2005;14;0,9;USTABILT SPOR
Nordlandsbanen;123,85;123,86;60;Skade på sviller;2005-09-05;2005;;;2005-11-27;2005;84;0,2;SVILLE
Bergensbanen;210,54;210,64;40;Masseskifting;2005-09-05;2005;;;2005-09-25;2005;21;0,2;ARBEID
Østfoldbanen vestre linje;9,68;9,75;50;Arbeider i nabospor;2005-09-12;2005;;;2005-09-18;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;21,5;22,5;50;Arbeider i nabospor;2005-09-12;2005;;;2005-09-18;2005;7;1;ARBEID
Dovrebanen;102,12;102,13;40;Dårlige sviller;2005-09-12;2005;;;2005-09-18;2005;7;0,2;SVILLE
Kongsvingerbanen;92,8;93,6;40;Svillebytte;2005-09-12;2005;;;2005-11-06;2005;56;0,8;ARBEID
Rørosbanen;160,88;161,55;80;Dårlige sviller;2005-09-12;2005;;;2005-12-25;2005;105;0,67;SVILLE
Rørosbanen;162,95;163,06;40;Fjerning av sporveksel;2005-09-12;2005;;;2005-10-23;2005;42;0,2;ARBEID
Nordlandsbanen;105,29;106,1;30;Svillebytte;2005-09-12;2005;;;2005-10-16;2005;35;0,81;ARBEID
Nordlandsbanen;322,3;322,45;40;Svillebytte;2005-09-12;2005;;;2005-10-23;2005;42;0,2;ARBEID
Nordlandsbanen;387,96;388,5;50;Vindskjevhet i spor;2005-09-12;2005;;;2005-12-11;2005;91;0,54;VINDSKJEVHET/PILHØYDE/SPORGEO
Sørlandsbanen;177,152;178,49;40;Masseutbytte, gjelder fra mandag;2005-09-12;2005;;;2005-10-16;2005;35;1,338;ARBEID
Vestfoldbanen;57,9;58,3;40;Sporomlegging;2005-09-12;2005;;;2006-07-30;2006;322;0,4;TRAFIKK
Østfoldbanen vestre linje;17,9;18;50;Arbeider i nabospor;2005-09-19;2005;;;2005-09-25;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;16,1;16,2;50;Arbeider i nabospor;2005-09-19;2005;;;2005-09-25;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;9,85;9,95;50;Arbeider i nabospor;2005-09-19;2005;;;2005-09-25;2005;7;0,2;ARBEID
Dovrebanen;525,18;525,25;40;Fjerning av sporveksel;2005-09-19;2005;;;2005-10-02;2005;14;0,2;ARBEID
Dovrebanen;128,81;129,2;40;Fjerning av sporveksel;2005-09-19;2005;;;2005-09-25;2005;7;0,39;ARBEID
Kongsvingerbanen;29,78;30,37;40;Ujustert spor etter ballastrensing;2005-09-19;2005;;;2005-09-25;2005;7;0,59;ARBEID
Kongsvingerbanen;53,55;57,75;40;Ujustert ballastrensing;2005-09-19;2005;;;2005-09-25;2005;7;4,2;ARBEID
Kongsvingerbanen;37,05;44,49;40;Ujustert spor etter ballastrensing;2005-09-19;2005;;;2005-09-25;2005;7;7,44;ARBEID
Gjøvikbanen;105,28;105,33;40;Ujustert spor;2005-09-19;2005;;;2005-11-20;2005;63;0,2;UJUSTERT SPOR
Gjøvikbanen;10,3;10,4;40;Ujevnt spor etter arbeid;2005-09-19;2005;;;2005-11-27;2005;70;0,2;ARBEID
Bergensbanen;380,75;380,81;40;Forarbeid for undergang;2005-09-19;2005;;;2005-10-09;2005;21;0,2;ARBEID
Bergensbanen;253,5;253,7;40;Forarbeid for undergang;2005-09-19;2005;;;2005-10-09;2005;21;0,2;ARBEID
Bergensbanen;136,4;136,6;40;Forarbeid for undergang;2005-09-19;2005;;;2005-10-09;2005;21;0,2;ARBEID
Østfoldbanen østre linje;6,7;8,37;40;Ujustert spor etter ballastrensing;2005-09-19;2005;;;2005-10-02;2005;14;1,67;ARBEID
Solørbanen;180,9;181,04;40;Ujevnt spor;2005-09-19;2005;;;2005-10-02;2005;14;0,2;UJEVNT SPOR
Meråkerbanen;50,98;51,6;20;Svillebytte;2005-09-19;2005;;;2005-11-27;2005;70;0,62;ARBEID
Drammenbanen;8,68;9,42;40;Sporarbeider;2005-09-19;2005;;;2005-10-02;2005;14;0,74;ARBEID
Ofotbanen;27,1;27,3;40;Svillebytte;2005-09-19;2005;;;2005-10-02;2005;14;0,2;ARBEID
Dovrebanen;102,35;103,3;40;Masseskifte;2005-09-26;2005;;;2005-10-02;2005;7;0,95;ARBEID
Dovrebanen;104,43;104,5;40;Masseskifte;2005-09-26;2005;;;2005-10-02;2005;7;0,2;ARBEID
Kongsvingerbanen;50;57;40;Ujustert spor etter ballastrensing;2005-09-26;2005;;;2005-10-02;2005;7;7;ARBEID
Gjøvikbanen;10,2;10,5;10;Bygging av;2005-09-26;2005;;;2005-11-27;2005;63;0,3;ARBEID
Bergensbanen;366,5;366,6;40;Utvasking av ballast;2005-09-26;2005;;;2005-10-23;2005;28;0,2;DRENERING
Raumabanen;450,4;450,85;20;Omlagt sportrase;2005-09-26;2005;;;2005-11-13;2005;49;0,45;RAS
Østfoldbanen vestre linje;39,65;39,75;60;Arbeider i nabospor;2005-10-03;2005;;;2005-10-09;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;16,1;16,2;50;Arbeider i nabospor;2005-10-03;2005;;;2005-10-09;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;4,3;4,4;50;Arbeider i nabospor;2005-10-03;2005;;;2005-10-09;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;168,65;168,75;30;Fjerning av sporveksel;2005-10-03;2005;;;2005-10-16;2005;14;0,2;ARBEID
Dovrebanen;344,7;345,7;50;Ujevnt spor;2005-10-03;2005;;;2005-10-09;2005;7;1;UJEVNT SPOR
Kongsvingerbanen;45;53;40;Ujustert spor etter ballastrensing;2005-10-03;2005;;;2005-10-09;2005;7;8;ARBEID
Kongsvingerbanen;127,45;127,49;40;Massebytte;2005-10-03;2005;;;2005-10-09;2005;7;0,2;ARBEID
Nordlandsbanen;553,7;554,2;40;Svillebytte;2005-10-03;2005;;;2005-11-06;2005;35;0,5;ARBEID
Nordlandsbanen;501,41;501,52;40;Svillebytte;2005-10-03;2005;;;2005-11-06;2005;35;0,2;ARBEID
Nordlandsbanen;257,58;257,62;40;Setninger i sporet;2005-10-03;2005;;;2005-10-23;2005;21;0,2;SETNING
Gjøvikbanen;41,07;41,08;40;Massebytte;2005-10-03;2005;;;2005-11-20;2005;49;0,2;ARBEID
Bergensbanen;202,8;202,9;40;Masseskifting;2005-10-03;2005;;;2005-11-06;2005;35;0,2;ARBEID
Bergensbanen;173,85;173,95;40;Masseskifting;2005-10-03;2005;;;2005-10-09;2005;7;0,2;ARBEID
Sørlandsbanen;565,7;565,8;40;Massebytte;2005-10-03;2005;;;2005-10-09;2005;7;0,2;ARBEID
Solørbanen;180,99;181,04;40;Ujevnt spor;2005-10-03;2005;;;2005-10-30;2005;28;0,2;UJEVNT SPOR
Arendalsbanen;299,05;290,75;40;Skinnebytte;2005-10-03;2005;;;2005-10-09;2005;7;8,3;ARBEID
Alnabanen;0,24;0,28;20;Ujevnt spor;2005-10-03;2005;;;2006-10-22;2006;385;0,2;UJEVNT SPOR
Østfoldbanen vestre linje;21,5;22,7;50;Arbeider i nabospor;2005-10-10;2005;;;2005-10-16;2005;7;1,2;ARBEID
Dovrebanen;168,65;168,7;40;Svillebytte;2005-10-10;2005;;;2005-10-16;2005;7;0,2;ARBEID
Kongsvingerbanen;127,45;127,46;40;Massebytte;2005-10-10;2005;;;2005-11-06;2005;28;0,2;ARBEID
Kongsvingerbanen;43;50;40;Ujustert spor etter ballastrensing;2005-10-10;2005;;;2005-10-16;2005;7;7;ARBEID
Nordlandsbanen;440,63;440,68;20;Rep av sporveksel;2005-10-10;2005;;;2005-10-30;2005;21;0,2;SPORVEKSEL
Gjøvikbanen;24;24,4;40;Sporarbeider;2005-10-10;2005;;;2005-11-27;2005;49;0,4;ARBEID
Bergensbanen;111,515;111,6;40;Svillebytte;2005-10-10;2005;;;2005-11-13;2005;35;0,2;ARBEID
Sørlandsbanen;206,1;206,5;40;Svillebytte;2005-10-10;2005;;;2005-10-16;2005;7;0,4;ARBEID
Sørlandsbanen;210,67;210,77;40;Svillebytte;2005-10-10;2005;;;2005-10-16;2005;7;0,2;ARBEID
Vestfoldbanen;124,1;124,4;40;Sporets tilstand;2005-10-10;2005;;;2005-11-20;2005;42;0,3;SPORETS TILSTAND
Arendalsbanen;299,05;299,75;40;Skinnebytte;2005-10-10;2005;;;2005-10-30;2005;21;0,7;ARBEID
Østfoldbanen vestre linje;4,4;4,5;50;Arbeider i nabospor;2005-10-17;2005;;;2005-10-23;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;76,2;76,3;40;Ujustert spor etter masseskifte;2005-10-17;2005;;;2005-10-23;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;86,2;86,3;40;Ujustert spor etter masseskifte;2005-10-17;2005;;;2005-10-23;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;9,6;9,7;50;Arbeider i nabospor;2005-10-17;2005;;;2005-10-23;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;4,3;4,4;50;Arbeider i nabospor;2005-10-17;2005;;;2005-10-23;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;16,1;16,2;50;Arbeider i nabospor;2005-10-17;2005;;;2005-10-23;2005;7;0,2;ARBEID
Dovrebanen;156,51;156,61;40;Svillebytte;2005-10-17;2005;;;2005-11-06;2005;21;0,2;ARBEID
Dovrebanen;355,39;355,42;40;Ujevnt spor;2005-10-17;2005;;;2005-11-20;2005;35;0,2;UJEVNT SPOR
Dovrebanen;344,7;345,7;50;Ujevnt spor;2005-10-17;2005;;;2006-07-23;2006;280;1;UJEVNT SPOR
Bergensbanen;158,6;159,528;40;Sporets tilstand;2005-10-17;2005;;;2005-11-06;2005;21;0,928;SPORETS TILSTAND
Bergensbanen;214;214,15;40;Svillebytte bru;2005-10-17;2005;;;2005-11-06;2005;21;0,2;ARBEID
Sørlandsbanen;573,78;573,8;40;Sprekk i skinne;2005-10-17;2005;;;2005-10-23;2005;7;0,2;SKINNE
Sørlandsbanen;177,152;177,65;40;Masseskifting;2005-10-17;2005;;;2005-11-13;2005;28;0,498;ARBEID
Vestfoldbanen;128,079;128,6;40;Masseskifting;2005-10-17;2005;;;2005-11-13;2005;28;0,521;ARBEID
Vestfoldbanen;179,4;179,8;40;Feil på Kl. anlegg;2005-10-17;2005;;;2005-10-23;2005;7;0,4;KL
Vestfoldbanen;120,802;121,215;40;Masseskifting;2005-10-17;2005;;;2005-10-30;2005;14;0,413;ARBEID
Østfoldbanen vestre linje;16,15;16,25;50;Arbeider i nabospor;2005-10-24;2005;;;2005-11-06;2005;14;0,2;ARBEID
Østfoldbanen vestre linje;130,6;130,7;40;Ujustert spor etter masseskifte;2005-10-24;2005;;;2005-10-30;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;13,5;13,6;50;Arbeider i nabospor;2005-10-24;2005;;;2005-10-30;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;21,6;22,5;50;Arbeider i nabospor;2005-10-24;2005;;;2005-10-30;2005;7;0,9;ARBEID
Østfoldbanen vestre linje;16,05;16,15;50;Arbeider i nabospor;2005-10-24;2005;;;2005-10-30;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;78,2;78,3;40;Ujustert spor etter masseskifte;2005-10-24;2005;;;2005-10-30;2005;7;0,2;ARBEID
Arendalsbanen;299,05;299,75;40;Skinnebytte;2005-10-24;2005;;;2005-10-30;2005;7;0,7;ARBEID
Arendalsbanen;302,8;302,9;40;Arbeider nær spor;2005-10-24;2005;;;2005-10-30;2005;7;0,2;ARBEID
Østfoldbanen vestre linje;36,3;36,4;60;Arbeider i nabospor;2005-10-31;2005;;;2005-11-06;2005;7;0,2;ARBEID
Nordlandsbanen;647,44;647,87;40;Svillebytte;2005-10-31;2005;;;2005-11-20;2005;21;0,43;ARBEID
Bergensbanen;212,3;212,5;40;Masseskifting;2005-10-31;2005;;;2005-11-13;2005;14;0,2;ARBEID
Bergensbanen;350,48;350,5;40;Masseskifting;2005-10-31;2005;;;2005-11-13;2005;14;0,2;ARBEID
Sørlandsbanen;135,8;136,1;40;Svillebytte;2005-10-31;2005;;;2005-11-27;2005;28;0,3;ARBEID
Sørlandsbanen;556,11;556,151;40;Svillebytte i tungeparti;2005-10-31;2005;;;2005-11-13;2005;14;0,2;ARBEID
Østfoldbanen østre linje;26,4;26,45;40;Svillebytte bru;2005-10-31;2005;;;2005-11-20;2005;21;0,2;ARBEID
Meråkerbanen;76,41;76,5;40;Sleng i sporet;2005-10-31;2005;;;2006-06-25;2006;238;0,2;SLENG
Østfoldbanen vestre linje;21,66;22,53;50;Arbeider i nabospor;2005-11-07;2005;;;2005-11-20;2005;14;0,87;ARBEID
Østfoldbanen vestre linje;107,6;107,8;40;Innlegging;2005-11-07;2005;;;2005-12-04;2005;28;0,2;ARBEID
Nordlandsbanen;703,85;704,3;20;Ustabilt spor;2005-11-07;2005;;;2005-11-20;2005;14;0,45;USTABILT SPOR
Bergensbanen;158,9;159,528;40;Sporets tilstand;2005-11-07;2005;;;2006-10-22;2006;350;0,628;SPORETS TILSTAND
Bergensbanen;437,44;437,54;50;Ustabil mur;2005-11-07;2005;;;2006-07-09;2006;245;0,2;ANNEN UNDERBYGGNING
Østfoldbanen østre linje;34,07;34,27;40;Ujustert spor etter masseskifte;2005-11-07;2005;;;2005-11-27;2005;21;0,2;ARBEID
Spikkestadbanen;34,36;34,78;40;Ujustert spor etter svillebytte;2005-11-07;2005;;;2005-11-13;2005;7;0,42;ARBEID
Spikkestadbanen;29,25;29,73;40;Ujustert spor etter svillebytte;2005-11-07;2005;;;2005-11-13;2005;7;0,48;ARBEID
Bergensbanen;211,28;212,5;40;Ujustert spor;2005-11-14;2005;;;2005-11-20;2005;7;1,22;UJUSTERT SPOR
Vestfoldbanen;120,802;121,215;40;Rehabilitering av sporveksler;2005-11-14;2005;;;2005-11-20;2005;7;0,413;SPORVEKSEL
Bratsbergbanen;169,15;169,28;40;Ras;2005-11-14;2005;;;2005-12-18;2005;35;0,2;RAS
Meråkerbanen;84,36;84,4;40;Sleng i sporet;2005-11-14;2005;;;2006-06-25;2006;224;0,2;SLENG
Drammenbanen;6,4;7,52;40;Sporarbeider;2005-11-14;2005;;;2006-01-22;2006;70;1,12;ARBEID
Spikkestadbanen;34,36;34,94;40;Ujustert spor etter svillebytte;2005-11-14;2005;;;2005-12-04;2005;21;0,58;ARBEID
Spikkestadbanen;29,25;29,66;40;Ujustert spor etter svillebytte;2005-11-14;2005;;;2005-11-27;2005;14;0,41;ARBEID
Østfoldbanen vestre linje;16,15;16,25;50;Arbeider i nabospor;2005-11-21;2005;;;2005-12-04;2005;14;0,2;ARBEID
Østfoldbanen vestre linje;150;150,15;40;Massebytte;2005-11-21;2005;;;2005-12-04;2005;14;0,2;ARBEID
Østfoldbanen vestre linje;16,05;16,15;50;Arbeider i nabospor;2005-11-21;2005;;;2005-12-04;2005;14;0,2;ARBEID
Nordlandsbanen;472,25;472,28;20;Ny stikkrenne;2005-11-21;2005;;;2005-12-04;2005;14;0,2;ARBEID
Bergensbanen;212,3;212,5;40;Masseskifting;2005-11-21;2005;;;2005-11-27;2005;7;0,2;ARBEID
Sørlandsbanen;556,584;557,284;60;Grøfterens;2005-11-21;2005;;;2005-12-04;2005;14;0,7;ARBEID
Sørlandsbanen;557,184;557,884;60;Grøfterens;2005-11-21;2005;;;2005-11-27;2005;7;0,7;ARBEID
Sørlandsbanen;483,28;483,68;40;Svillebytte;2005-11-21;2005;;;2005-12-04;2005;14;0,4;ARBEID
Raumabanen;446,1;451,5;40;Omlagt sportrase;2005-11-21;2005;;;2006-01-01;2006;42;5,4;RAS
Bergensbanen;444,18;444,33;40;Sporets stabilitet;2005-11-28;2005;;;2006-01-29;2006;63;0,2;USTABILT SPOR
Bergensbanen;432,8;432,9;40;Sporets stabilitet;2005-11-28;2005;;;2005-12-25;2005;28;0,2;USTABILT SPOR
Meråkerbanen;51,28;51,35;20;Svillebytte;2005-11-28;2005;;;2005-12-18;2005;21;0,2;ARBEID
Alnabanen;0,6;3,3;40;Massebytte;2005-11-28;2005;;;2005-12-04;2005;7;2,7;ARBEID
Sørlandsbanen;556,12;556,634;60;Grøfterens;2005-12-05;2005;;;2005-12-11;2005;7;0,514;ARBEID
Sørlandsbanen;557,184;557,884;60;Grøfterens;2005-12-05;2005;;;2005-12-18;2005;14;0,7;ARBEID
Østfoldbanen vestre linje;46;47,6;40;Arbeider i nabospor;2005-12-12;2005;;;2006-04-09;2006;119;1,6;ARBEID
Sørlandsbanen;557,884;558,484;60;Kantrens;2005-12-12;2005;;;2005-12-25;2005;14;0,6;ARBEID
Solørbanen;157,6;157,7;40;Ujevnt spor;2005-12-12;2005;;;2006-06-18;2006;189;0,2;UJEVNT SPOR
Meråkerbanen;38,27;38,29;40;Masseskifting;2005-12-12;2005;;;2005-12-25;2005;14;0,2;ARBEID
Rørosbanen;463,75;463,85;60;Dårlig sikt ved plo, Solslyng;2005-12-19;2005;;;2007-07-15;2007;574;0,2;SOLSLYNG
Drammenbanen;53,9;54,1;20;Dårlige sporveksler;2005-12-19;2005;;;2010-04-25;2010;1589;0,2;SPORVEKSEL
Drammenbanen;9,9;9,94;40;Plaskeparti;2005-12-19;2005;;;2006-05-28;2006;161;0,2;PLASKEPARTI
Kongsvingerbanen;107,16;107,2;40;Skinnebrudd i sporveksel;2005-12-26;2005;;;2006-05-14;2006;140;0,2;SKINNE
Nordlandsbanen;123,92;123,94;60;Sleng i sporet;2005-12-26;2005;;;2006-01-01;2006;7;0,2;SLENG
Østfoldbanen vestre linje;78,95;79,05;40;Ujevnt spor etter massebytte;2006-01-02;2006;;;2006-01-15;2006;14;0,2;ARBEID
Østfoldbanen vestre linje;63,4;63,65;80;Ujevnt spor;2006-01-02;2006;;;2006-06-25;2006;175;0,25;UJEVNT SPOR
Kongsvingerbanen;32,9;34,25;60;Kjøring på nytt spor ved Roven, arbeider nær spor;2006-01-02;2006;;;2006-03-05;2006;63;1,35;ARBEID
Kongsvingerbanen;32,9;34,25;40;Arbeider nær spor;2006-01-02;2006;;;2006-03-05;2006;63;1,35;ARBEID
Nordlandsbanen;490;491,05;50;Setninger i sporet;2006-01-02;2006;;;2006-01-15;2006;14;1,05;SETNING
Bergensbanen;400,9;401,2;20;Stabilitet i spor etter avsporing;2006-01-02;2006;;;2006-01-29;2006;28;0,3;ARBEID
Bergensbanen;399,95;400,1;40;Rasfare;2006-01-02;2006;;;2006-01-29;2006;28;0,2;RAS
Sørlandsbanen;558,58;559,02;60;Kantrens;2006-01-02;2006;;;2006-01-08;2006;7;0,44;ARBEID
Sørlandsbanen;556,85;557,45;60;Kantrens;2006-01-02;2006;;;2006-01-08;2006;7;0,6;ARBEID
Bratsbergbanen;170,51;170,6;40;Setninger i sporet;2006-01-02;2006;;;2006-01-08;2006;7;0,2;SETNING
Raumabanen;450,4;451,5;40;Omlagt sportrase, anleggsarbeid;2006-01-02;2006;;;2006-05-14;2006;133;1,1;ARBEID
Hovedbanen;17,75;18,08;40;Arbeider nær spor;2006-01-02;2006;;;2006-10-15;2006;287;0,33;ARBEID
Bergensbanen;441,6;441,7;40;Midlertidig utbedret skinnebrudd;2006-01-09;2006;;;2006-04-30;2006;112;0,2;SKINNE
Sørlandsbanen;560,6;561,055;60;Kantrens;2006-01-09;2006;;;2006-01-15;2006;7;0,455;ARBEID
Sørlandsbanen;559,99;560,6;60;Kantrens;2006-01-09;2006;;;2006-01-15;2006;7;0,61;ARBEID
Bratsbergbanen;170,52;170,62;40;Setninger i sporet;2006-01-09;2006;;;2006-05-21;2006;133;0,2;SETNING
Nordlandsbanen;490;490,05;30;Setninger i sporet;2006-01-16;2006;;;2006-01-22;2006;7;0,2;SETNING
Sørlandsbanen;559,52;559,99;60;Kantrens;2006-01-16;2006;;;2006-01-29;2006;14;0,47;ARBEID
Sørlandsbanen;559,02;559,52;60;Kantrens;2006-01-16;2006;;;2006-01-22;2006;7;0,5;ARBEID
Solørbanen;116,6;118;60;Ujevnt spor;2006-01-16;2006;;;2006-06-18;2006;154;1,4;UJEVNT SPOR
Nordlandsbanen;490;490,15;30;Setninger i sporet;2006-01-23;2006;;;2006-02-05;2006;14;0,2;SETNING
Bergensbanen;178,95;179,05;70;Ujevnt spor;2006-01-23;2006;;;2006-07-09;2006;168;0,2;UJEVNT SPOR
Bergensbanen;211,23;211,33;70;Setninger i sporet;2006-01-23;2006;;;2006-07-09;2006;168;0,2;SETNING
Sørlandsbanen;559,99;560,5;60;Kantrens;2006-01-23;2006;;;2006-02-12;2006;21;0,51;ARBEID
Sørlandsbanen;560,5;561,055;60;Kantrens;2006-01-23;2006;;;2006-02-12;2006;21;0,555;ARBEID
Nordlandsbanen;257,6;257,65;80;Vindskjevhet i spor;2006-01-30;2006;;;2006-06-11;2006;133;0,2;VINDSKJEVHET/PILHØYDE/SPORGEO
Bergensbanen;399,95;401,2;40;Sporets tilstand rasfare;2006-01-30;2006;;;2006-02-26;2006;28;1,25;SPORETS TILSTAND
Nordlandsbanen;489,58;490,15;30;Setninger i sporet;2006-02-06;2006;;;2006-06-18;2006;133;0,57;SETNING
Solørbanen;143,35;143,6;60;Ujevnt spor;2006-02-06;2006;;;2006-06-18;2006;133;0,25;UJEVNT SPOR
Østfoldbanen vestre linje;46;46,75;40;Rep etter avsporing;2006-02-13;2006;;;2006-06-25;2006;133;0,75;AVSPORING
Nordlandsbanen;173;173,1;40;Ustabilt spor;2006-02-13;2006;;;2006-03-05;2006;21;0,2;USTABILT SPOR
Nordlandsbanen;247;249,5;40;Ustabilt spor;2006-02-13;2006;;;2006-03-12;2006;28;2,5;USTABILT SPOR
Nordlandsbanen;238,6;238,61;60;Ustabilt spor;2006-02-13;2006;;;2006-03-05;2006;21;0,2;USTABILT SPOR
Nordlandsbanen;223;225,5;60;Ustabilt spor;2006-02-13;2006;;;2006-03-05;2006;21;2,5;USTABILT SPOR
Bergensbanen;322,56;322,71;20;Sporvekselens tilstand;2006-02-13;2006;;;2006-02-26;2006;14;0,2;SPORVEKSEL
Meråkerbanen;74,87;74,89;40;Sleng i sporet;2006-02-13;2006;;;2006-06-25;2006;133;0,2;SLENG
Nordlandsbanen;713,83;714;40;Sprengningsarbeider;2006-02-20;2006;;;2006-02-26;2006;7;0,2;ARBEID
Bergensbanen;400,95;401,2;40;Sporets tilstand rasfare;2006-02-20;2006;;;2006-06-04;2006;105;0,25;SPORETS TILSTAND
Dovrebanen;196,98;197,05;50;Telehiv;2006-02-27;2006;;;2006-06-18;2006;112;0,2;TELEHIV
Bergensbanen;322,645;322,71;20;Sporvekselens tilstand;2006-02-27;2006;;;2011-06-26;2011;1946;0,2;SPORVEKSEL
Dovrebanen;143,6;143,8;30;Rasfare;2006-03-06;2006;;;2006-03-12;2006;7;0,2;RAS
Kongsvingerbanen;32,9;34,25;60;Kjøring på nytt spor ved Roven, arbeider nær spor;2006-03-06;2006;;;2006-03-12;2006;7;1,35;ARBEID
Kongsvingerbanen;32,9;34,25;40;Kjøring på nytt spor ved Roven, arbeider nær spor. Klavelåste sporveksler.;2006-03-06;2006;;;2006-03-12;2006;7;1,35;ARBEID
Sørlandsbanen;201,5;201,73;40;Ras;2006-03-06;2006;;;2006-04-30;2006;56;0,23;RAS
Sørlandsbanen;578,5;578,648;40;Setninger i sporet;2006-03-06;2006;;;2006-03-26;2006;21;0,2;SETNING
Kongsvingerbanen;33,06;34,14;40;Klavelåst sporveksel;2006-03-13;2006;;;2006-03-19;2006;7;1,08;SPORVEKSEL
Nordlandsbanen;249;249,21;60;Ustabilt spor;2006-03-13;2006;;;2006-06-11;2006;91;0,21;USTABILT SPOR
